"Class","Order","Family","Genus","Scientific_name","Body_mass_g_1","SVL_mm_1","Body_mass_g_RMA"
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_marnockii",NA,39.5,12.0393805646676
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_martinicensis",NA,110,24.0796063722366
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_maurus",NA,27,9.30617909333256
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_melacara",2,35.6,2
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_melatrigonum",NA,20.3,7.67247737647259
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_michaelschmidi",NA,48,13.7370266685733
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_minutus",NA,19,7.33638720912037
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_modestus",NA,NA,NA
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_monensis",NA,49.4,14.0069405019941
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_montanus",NA,44,12.951402453757
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_nitidus",NA,35,11.0930656954346
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_nivicolimae",NA,23.5,8.47153503782683
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_nortoni",NA,66,17.0411290812973
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_notidodes",NA,22,8.10167027428542
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_nubicola",NA,49,13.9300774668681
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_olibrus",NA,28,9.53808603393018
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_orcutti",NA,39,11.9360233597386
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_orientalis",NA,13.3,5.76291158679957
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_oxyrhyncus",NA,55,15.0628499005412
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_pallidus",NA,19,7.33638720912037
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_pantoni",NA,44,12.951402453757
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_parabates",NA,24,8.59311267758201
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_paralius",NA,NA,NA
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_parapelates",9.4,52,9.4
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_patriciae",NA,35,11.0930656954346
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_paulsoni",NA,26,9.07147886105037
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_pentasyringos",NA,39,11.9360233597386
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_pezopetrus",NA,49,13.9300774668681
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_pictissimus",NA,43,12.7514422374643
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_pinarensis",NA,62,16.3350798940977
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_pinchoni",NA,20,7.59555108252265
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_pipilans",NA,31,10.2183089189463
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_pituinus",NA,29,9.76733098178218
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_planirostris",NA,36,11.3066011863702
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_poolei",NA,34,10.8775490147661
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_portoricensis",NA,42,12.5499733232035
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_principalis",NA,23,8.3491184472666
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_probolaeus",NA,30,9.99403476982588
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_rhodesi",NA,30,9.99403476982588
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_richmondi",NA,50,14.1218590728223
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_ricordii",NA,40,12.1423157938253
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_riparius",NA,42,12.5499733232035
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_rivularis",NA,31,10.2183089189463
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_rogersi",NA,31.8,10.3960485072669
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_ronaldi",NA,28,9.53808603393018
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_rubrimaculatus",NA,24,8.59311267758201
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_rucillensis",NA,48,13.7370266685733
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_rufescens",NA,24.8,8.78594901230035
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_rufifemoralis",NA,19,7.33638720912037
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_ruthae",NA,58,15.6141425362152
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_saxatilis",NA,32,10.4402566317009
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_schmidti",NA,58,15.6141425362152
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_schwartzi",NA,35,11.0930656954346
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_sciagraphus",NA,21,7.85055874672308
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_semipalmatus",NA,28,9.53808603393018
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_simulans",NA,24,8.59311267758201
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_sisyphodemus",NA,18,7.07277494170088
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_sommeri",NA,41,12.3469479881253
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_staurometopon",NA,28,9.53808603393018
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_symingtoni",NA,69,17.5616138842999
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_syristes",NA,27.7,9.46879922156435
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_teretistes",NA,NA,NA
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_tetajulia",NA,14,5.96649114801099
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_thomasi",NA,43,12.7514422374643
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_thorectes",NA,15,6.25170707990666
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_toa",NA,28.2,9.58414397338928
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_tonyi",NA,33.7,10.812496232202
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_turquinensis",NA,54,14.8769410089477
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_tychathrous",NA,57.8,15.577681103468
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_unicolor",NA,17,6.8043839904341
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_varians",NA,40,12.1423157938253
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_varleyi",NA,18.5,7.20515679499974
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_ventrilineatus",NA,31,10.2183089189463
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_verrucipes",NA,26,9.07147886105037
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_verruculatus",NA,NA,NA
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_warreni",NA,33,10.6599736523636
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_weinlandi",NA,40,12.1423157938253
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_wetmorei",NA,41,12.3469479881253
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_wightmanae",NA,23,8.3491184472666
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_zeus",NA,83,19.9005363243251
"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus_zugi",NA,20,7.59555108252265
"Amphibia","Anura","Eleutherodactylidae","Phyzelaphryne","Phyzelaphryne_miriamae",NA,20,7.59555108252265
"Amphibia","Anura","Heleophrynidae","Hadromophryne","Hadromophryne_natalensis",NA,65,16.8659449019587
"Amphibia","Anura","Heleophrynidae","Heleophryne","Heleophryne_hewitti",NA,50,14.1218590728223
"Amphibia","Anura","Heleophrynidae","Heleophryne","Heleophryne_orientalis",NA,46,13.3469753129609
"Amphibia","Anura","Heleophrynidae","Heleophryne","Heleophryne_purcelli",NA,56,15.2476695152697
"Amphibia","Anura","Heleophrynidae","Heleophryne","Heleophryne_regis",NA,49,13.9300774668681
"Amphibia","Anura","Heleophrynidae","Heleophryne","Heleophryne_rosei",NA,63,16.5129387439821
"Amphibia","Anura","Hemiphractidae","Cryptobatrachus","Cryptobatrachus_boulengeri",NA,53.8,14.8396261815507
"Amphibia","Anura","Hemiphractidae","Cryptobatrachus","Cryptobatrachus_conditus",NA,48.6,13.8530113791693
"Amphibia","Anura","Hemiphractidae","Cryptobatrachus","Cryptobatrachus_fuhrmanni",NA,73,18.2443623383204
"Amphibia","Anura","Hemiphractidae","Cryptobatrachus","Cryptobatrachus_nicefori",NA,NA,NA
"Amphibia","Anura","Hemiphractidae","Cryptobatrachus","Cryptobatrachus_pedroruizi",NA,72.7,18.1935829799983
"Amphibia","Anura","Hemiphractidae","Cryptobatrachus","Cryptobatrachus_remotus",NA,75,18.5811864149155
"Amphibia","Anura","Hemiphractidae","Cryptobatrachus","Cryptobatrachus_ruthveni",NA,63.7,16.6368972969265
"Amphibia","Anura","Hemiphractidae","Flectonotus","Flectonotus_fitzgeraldi",25,24,25
"Amphibia","Anura","Hemiphractidae","Flectonotus","Flectonotus_pygmaeus",1.7,32.4,1.7
"Amphibia","Anura","Hemiphractidae","Fritziana","Fritziana_fissilis",NA,NA,NA
"Amphibia","Anura","Hemiphractidae","Fritziana","Fritziana_goeldii",NA,NA,NA
"Amphibia","Anura","Hemiphractidae","Fritziana","Fritziana_ohausi",NA,NA,NA
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_abdita",NA,46.2,13.386223686867
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_albolineata",NA,60,15.976553236397
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_andaquiensis",NA,77,18.9151197466271
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_angustifrons",NA,91,21.1793498286868
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_antomia",NA,58.2,15.6505633580082
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_antoniiochoai",NA,32.5,10.5503882647316
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_argenteovirens",NA,65,16.8659449019587
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_atympana",NA,46.7,13.4841052370628
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_aureomaculata",NA,76,18.7485080972609
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_bufona",NA,55,15.0628499005412
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_carinaceps",NA,79.7,19.3615186754091
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_christiani",NA,40,12.1423157938253
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_chrysosticta",NA,NA,NA
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_cornuta",NA,81.1,19.5910571084712
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_dendronastes",NA,79.5,19.3286214968207
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_dunni",NA,56,15.2476695152697
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_dysprosita",NA,NA,NA
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_ernestoi",NA,75,18.5811864149155
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_espeletia",NA,49,13.9300774668681
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_excubitor",NA,47.3,13.6011172075774
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_fissipes",NA,68,17.3889469987261
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_flamma",NA,58.3,15.6687585975283
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_fulvorufa",NA,77.2,18.9483579505406
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_galeata",NA,59.4,15.8682456921163
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_gracilis",NA,48,13.7370266685733
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_griswoldi",NA,44,12.951402453757
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_guentheri",NA,82,19.7379413202447
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_helenae",NA,66,17.0411290812973
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_lateonota",NA,63.7,16.6368972969265
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_lauzuricae",NA,NA,NA
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_litonedis",NA,59,15.795844204864
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_longipes",NA,84.7,20.1755029649412
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_marsupiata",NA,49.6,14.0452965554103
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_megacephala",NA,NA,NA
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_microdiscus",NA,49,13.9300774668681
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_monticola",NA,77,18.9151197466271
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_nebulanastes",NA,NA,NA
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_nicefori",NA,82,19.7379413202447
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_ochoai",NA,37.9,11.7071164814944
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_orophylax",NA,74,18.4131421451082
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_ossilaginis",NA,53.3,14.7461423741183
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_ovifera",NA,50,14.1218590728223
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_pacchamama",NA,38,11.7280141112993
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_pachachacae",NA,NA,NA
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_peruana",NA,46.8,13.5036408205446
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_phalarosa",NA,43.3,12.8115866116649
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_phelloderma",NA,NA,NA
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_piperata",NA,46.8,13.5036408205446
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_plumbea",NA,73,18.2443623383204
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_prasina",NA,NA,NA
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_pseustes",NA,62,16.3350798940977
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_psychrophila",NA,63,16.5129387439821
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_pulchra",NA,34.2,10.9208144901005
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_rebeccae",NA,45.7,13.2879991739667
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_recava",NA,NA,NA
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_riobambae",NA,66,17.0411290812973
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_ruizi",NA,65,16.8659449019587
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_splendens",NA,51.3,14.3693325926041
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_stictopleura",NA,68.3,17.4408327130165
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_testudinea",NA,80,19.4108144669355
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_trachyceps",NA,67.9,17.3716353304192
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_walkeri",NA,80,19.4108144669355
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_weinlandii",NA,86,20.3845694396397
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_williamsoni",NA,53,14.6899160664422
"Amphibia","Anura","Hemiphractidae","Gastrotheca","Gastrotheca_zeugocystis",NA,37.5,11.6233470603802
"Amphibia","Anura","Hemiphractidae","Hemiphractus","Hemiphractus_bubalus",NA,66.3,17.0935166818506
"Amphibia","Anura","Hemiphractidae","Hemiphractus","Hemiphractus_fasciatus",NA,68.7,17.5098992469367
"Amphibia","Anura","Hemiphractidae","Hemiphractus","Hemiphractus_helioi",NA,57.9,15.5959169078035
"Amphibia","Anura","Hemiphractidae","Hemiphractus","Hemiphractus_johnsoni",NA,77.2,18.9483579505406
"Amphibia","Anura","Hemiphractidae","Hemiphractus","Hemiphractus_proboscideus",NA,67,17.2154574931819
"Amphibia","Anura","Hemiphractidae","Hemiphractus","Hemiphractus_scutatus",NA,81,19.5747042047003
"Amphibia","Anura","Hemiphractidae","Stefania","Stefania_ackawaio",NA,66,17.0411290812973
"Amphibia","Anura","Hemiphractidae","Stefania","Stefania_ayangannae",NA,50,14.1218590728223
"Amphibia","Anura","Hemiphractidae","Stefania","Stefania_breweri",NA,49.6,14.0452965554103
"Amphibia","Anura","Hemiphractidae","Stefania","Stefania_coxi",NA,70,17.7334738891495
"Amphibia","Anura","Hemiphractidae","Stefania","Stefania_evansi",NA,97.5,22.1917854208099
"Amphibia","Anura","Hemiphractidae","Stefania","Stefania_ginesi",NA,71.8,18.0408368166484
"Amphibia","Anura","Hemiphractidae","Stefania","Stefania_goini",NA,93,21.4932866168383
"Amphibia","Anura","Hemiphractidae","Stefania","Stefania_marahuaquensis",NA,36,11.3066011863702
"Amphibia","Anura","Hemiphractidae","Stefania","Stefania_neblinae",NA,45,13.1498991837885
"Amphibia","Anura","Hemiphractidae","Stefania","Stefania_oculosa",NA,55.3,15.1184089703848
"Amphibia","Anura","Hemiphractidae","Stefania","Stefania_percristata",NA,NA,NA
"Amphibia","Anura","Hemiphractidae","Stefania","Stefania_riae",NA,59.5,15.886321415672
"Amphibia","Anura","Hemiphractidae","Stefania","Stefania_riveroi",NA,NA,NA
"Amphibia","Anura","Hemiphractidae","Stefania","Stefania_roraimae",NA,68,17.3889469987261
"Amphibia","Anura","Hemiphractidae","Stefania","Stefania_satelles",NA,59.5,15.886321415672
"Amphibia","Anura","Hemiphractidae","Stefania","Stefania_scalae",NA,63.1,16.530674258135
"Amphibia","Anura","Hemiphractidae","Stefania","Stefania_schuberti",NA,76,18.7485080972609
"Amphibia","Anura","Hemiphractidae","Stefania","Stefania_tamacuarina",NA,50,14.1218590728223
"Amphibia","Anura","Hemiphractidae","Stefania","Stefania_woodleyi",NA,61,16.1562914646721
"Amphibia","Anura","Hemisotidae","Hemisus","Hemisus_barotseensis",NA,55.01,15.06470344494
