Class,Order,Family,Genus,Scientific_name,Body_mass_g_1,Body_mass_g_2,Body_mass_g_3,Body_mass_g_4,Body_mass_g_mean,Body_mass_g_median,Body_mass_g_max
Mammalia,Rodentia,Muridae,Melomys,Melomys_cervinipes,78,78,71.2,NA,75.73333333,78,78
Mammalia,Rodentia,Muridae,Melomys,Melomys_cooperae,86.68,86.5,NA,NA,86.59,86.59,86.68
Mammalia,Rodentia,Muridae,Melomys,Melomys_dollmani,91.27,77.7,NA,NA,84.485,84.485,91.27
Mammalia,Rodentia,Muridae,Melomys,Melomys_fraterculus,47.8,47.8,NA,NA,47.8,47.8,47.8
Mammalia,Rodentia,Muridae,Melomys,Melomys_frigicola,86.68,71,NA,NA,78.84,78.84,86.68
Mammalia,Rodentia,Muridae,Melomys,Melomys_fulgens,97.3,133.5,NA,NA,115.4,115.4,133.5
Mammalia,Rodentia,Muridae,Melomys,Melomys_howi,86.68,67,NA,NA,76.84,76.84,86.68
Mammalia,Rodentia,Muridae,Melomys,Melomys_leucogaster,108.5,108.5,104,NA,107,108.5,108.5
Mammalia,Rodentia,Muridae,Melomys,Melomys_lutillus,86.68,37.4,NA,NA,62.04,62.04,86.68
Mammalia,Rodentia,Muridae,Melomys,Melomys_matambuai,145,145,NA,NA,145,145,145
Mammalia,Rodentia,Muridae,Melomys,Melomys_obiensis,71,71,71,NA,71,71,71
Mammalia,Rodentia,Muridae,Melomys,Melomys_paveli,86.68,65,NA,NA,75.84,75.84,86.68
Mammalia,Rodentia,Muridae,Melomys,Melomys_rubicola,100,100,100,NA,100,100,100
Mammalia,Rodentia,Muridae,Melomys,Melomys_rufescens,70.55,60.1,60.1,NA,63.58333333,60.1,70.55
Mammalia,Rodentia,Muridae,Melomys,Melomys_talaudium,86.68,143.1,NA,NA,114.89,114.89,143.1
Mammalia,Rodentia,Muridae,Meriones,Meriones_arimalius,89.57,87.6,NA,NA,88.585,88.585,89.57
Mammalia,Rodentia,Muridae,Meriones,Meriones_chengi,88.96,91.3,NA,NA,90.13,90.13,91.3
Mammalia,Rodentia,Muridae,Meriones,Meriones_crassus,79.97,80,69.9,NA,76.62333333,79.97,80
Mammalia,Rodentia,Muridae,Meriones,Meriones_dahli,90.15,34.1,NA,NA,62.125,62.125,90.15
Mammalia,Rodentia,Muridae,Meriones,Meriones_grandis,96.13,205,NA,NA,150.565,150.565,205
Mammalia,Rodentia,Muridae,Meriones,Meriones_hurrianae,70,70,71.1,NA,70.36666667,70,71.1
Mammalia,Rodentia,Muridae,Meriones,Meriones_libycus,91.33,91.3,91.3,NA,91.31,91.3,91.33
Mammalia,Rodentia,Muridae,Meriones,Meriones_meridianus,62.1,41,NA,NA,51.55,51.55,62.1
Mammalia,Rodentia,Muridae,Meriones,Meriones_persicus,100,100,108,NA,102.6666667,100,108
Mammalia,Rodentia,Muridae,Meriones,Meriones_rex,125.25,125.3,NA,NA,125.275,125.275,125.3
Mammalia,Rodentia,Muridae,Meriones,Meriones_sacramenti,200,200,NA,NA,200,200,200
Mammalia,Rodentia,Muridae,Meriones,Meriones_shawi,90.6,90.6,90.6,NA,90.6,90.6,90.6
Mammalia,Rodentia,Muridae,Meriones,Meriones_tamariscinus,120,120,NA,NA,120,120,120
Mammalia,Rodentia,Muridae,Meriones,Meriones_tristrami,105,105,112,NA,107.3333333,105,112
Mammalia,Rodentia,Muridae,Meriones,Meriones_unguiculatus,53.3,53.3,57.7,NA,54.76666667,53.3,57.7
Mammalia,Rodentia,Muridae,Meriones,Meriones_vinogradovi,150,150,117,NA,139,150,150
Mammalia,Rodentia,Muridae,Meriones,Meriones_zarudnyi,82.44,82.4,NA,NA,82.42,82.42,82.44
Mammalia,Rodentia,Muridae,Mesembriomys,Mesembriomys_gouldii,716.5,716.5,716,NA,716.3333333,716.5,716.5
Mammalia,Rodentia,Muridae,Mesembriomys,Mesembriomys_macrurus,267,267,294,NA,276,267,294
Mammalia,Rodentia,Muridae,Microdillus,Microdillus_peeli,35.26,8.9,NA,NA,22.08,22.08,35.26
Mammalia,Rodentia,Muridae,Microhydromys,Microhydromys_argenteus,NA,15.2,NA,NA,15.2,15.2,15.2
Mammalia,Rodentia,Muridae,Microhydromys,Microhydromys_richardsoni,10.25,10.3,10.3,NA,10.28333333,10.3,10.3
Mammalia,Rodentia,Muridae,Micromys,Micromys_minutus,6,6,7,NA,6.333333333,6,7
Mammalia,Rodentia,Muridae,Millardia,Millardia_gleadowi,30.8,30.8,NA,NA,30.8,30.8,30.8
Mammalia,Rodentia,Muridae,Millardia,Millardia_kathleenae,93,93,NA,NA,93,93,93
Mammalia,Rodentia,Muridae,Millardia,Millardia_kondana,147,147,NA,NA,147,147,147
Mammalia,Rodentia,Muridae,Millardia,Millardia_meltada,70,70,67.2,NA,69.06666667,70,70
Mammalia,Rodentia,Muridae,Mirzamys,Mirzamys_louiseae,NA,NA,NA,NA,NA,NA,NA
Mammalia,Rodentia,Muridae,Mirzamys,Mirzamys_norahae,NA,NA,NA,NA,NA,NA,NA
Mammalia,Rodentia,Muridae,Muriculus,Muriculus_imberbis,18.5,18.5,18.5,NA,18.5,18.5,18.5
Mammalia,Rodentia,Muridae,Mus,Mus_baoulei,9.12,7.8,NA,NA,8.46,8.46,9.12
Mammalia,Rodentia,Muridae,Mus,Mus_booduga,11.55,11.6,13.8,NA,12.31666667,11.6,13.8
Mammalia,Rodentia,Muridae,Mus,Mus_bufo,9.2,10.4,8.88,NA,9.493333333,9.2,10.4
Mammalia,Rodentia,Muridae,Mus,Mus_callewaerti,9.12,21.9,NA,NA,15.51,15.51,21.9
Mammalia,Rodentia,Muridae,Mus,Mus_caroli,11.25,11.3,14.3,NA,12.28333333,11.3,14.3
Mammalia,Rodentia,Muridae,Mus,Mus_cervicolor,17.7,17.7,NA,NA,17.7,17.7,17.7
Mammalia,Rodentia,Muridae,Mus,Mus_cookii,20.47,20.5,NA,NA,20.485,20.485,20.5
Mammalia,Rodentia,Muridae,Mus,Mus_crociduroides,28.7,28.7,NA,NA,28.7,28.7,28.7
Mammalia,Rodentia,Muridae,Mus,Mus_cypriacus,NA,50.6,NA,NA,50.6,50.6,50.6
Mammalia,Rodentia,Muridae,Mus,Mus_famulus,22.88,22.9,NA,NA,22.89,22.89,22.9
Mammalia,Rodentia,Muridae,Mus,Mus_fernandoni,21.82,21.6,NA,NA,21.71,21.71,21.82
Mammalia,Rodentia,Muridae,Mus,Mus_fragilicauda,13.76,12,NA,NA,12.88,12.88,13.76
Mammalia,Rodentia,Muridae,Mus,Mus_goundae,8.96,6.3,NA,NA,7.63,7.63,8.96
Mammalia,Rodentia,Muridae,Mus,Mus_haussa,9.18,4.2,NA,NA,6.69,6.69,9.18
Mammalia,Rodentia,Muridae,Mus,Mus_indutus,6.15,6.2,6.15,NA,6.166666667,6.15,6.2
Mammalia,Rodentia,Muridae,Mus,Mus_macedonicus,15,15,NA,NA,15,15,15
Mammalia,Rodentia,Muridae,Mus,Mus_mahomet,10,10,10,NA,10,10,10
Mammalia,Rodentia,Muridae,Mus,Mus_mattheyi,9.52,4.5,NA,NA,7.01,7.01,9.52
Mammalia,Rodentia,Muridae,Mus,Mus_mayori,20.78,29.4,NA,NA,25.09,25.09,29.4
Mammalia,Rodentia,Muridae,Mus,Mus_minutoides,7.01,6.8,6.44,NA,6.75,6.8,7.01
Mammalia,Rodentia,Muridae,Mus,Mus_musculoides,6,5.6,8.24,NA,6.613333333,6,8.24
Mammalia,Rodentia,Muridae,Mus,Mus_musculus,16.25,16.1,19.3,NA,17.21666667,16.25,19.3
Mammalia,Rodentia,Muridae,Mus,Mus_neavei,9.53,5.4,NA,NA,7.465,7.465,9.53
Mammalia,Rodentia,Muridae,Mus,Mus_orangiae,9.5,6,NA,NA,7.75,7.75,9.5
Mammalia,Rodentia,Muridae,Mus,Mus_oubanguii,9.16,7.7,NA,NA,8.43,8.43,9.16
Mammalia,Rodentia,Muridae,Mus,Mus_pahari,25.73,25.7,NA,NA,25.715,25.715,25.73
Mammalia,Rodentia,Muridae,Mus,Mus_phillipsi,12.3,12.3,NA,NA,12.3,12.3,12.3
Mammalia,Rodentia,Muridae,Mus,Mus_platythrix,25.2,25.2,29.1,NA,26.5,25.2,29.1
Mammalia,Rodentia,Muridae,Mus,Mus_saxicola,21.4,21.4,NA,NA,21.4,21.4,21.4
Mammalia,Rodentia,Muridae,Mus,Mus_setulosus,9.4,11.1,11.2,NA,10.56666667,11.1,11.2
Mammalia,Rodentia,Muridae,Mus,Mus_setzeri,6.65,6.7,6.65,NA,6.666666667,6.65,6.7
Mammalia,Rodentia,Muridae,Mus,Mus_shortridgei,34.6,34.6,NA,NA,34.6,34.6,34.6
Mammalia,Rodentia,Muridae,Mus,Mus_sorella,9.5,13.7,NA,NA,11.6,11.6,13.7
Mammalia,Rodentia,Muridae,Mus,Mus_spicilegus,14,14,NA,NA,14,14,14
Mammalia,Rodentia,Muridae,Mus,Mus_spretus,12.8,12.8,16.7,NA,14.1,12.8,16.7
Mammalia,Rodentia,Muridae,Mus,Mus_tenellus,9.48,11,NA,NA,10.24,10.24,11
Mammalia,Rodentia,Muridae,Mus,Mus_terricolor,9,9,NA,NA,9,9,9
Mammalia,Rodentia,Muridae,Mus,Mus_triton,13.55,12.1,12.6,NA,12.75,12.6,13.55
Mammalia,Rodentia,Muridae,Mus,Mus_vulcani,20.2,20.2,NA,NA,20.2,20.2,20.2
Mammalia,Rodentia,Muridae,Musseromys,Musseromys_anacuao,NA,NA,NA,NA,NA,NA,NA
Mammalia,Rodentia,Muridae,Musseromys,Musseromys_beneficus,NA,NA,NA,NA,NA,NA,NA
Mammalia,Rodentia,Muridae,Musseromys,Musseromys_gulantang,NA,NA,NA,NA,NA,NA,NA
Mammalia,Rodentia,Muridae,Musseromys,Musseromys_inopinatus,NA,NA,NA,NA,NA,NA,NA
Mammalia,Rodentia,Muridae,Mylomys,Mylomys_dybowskii,114.4,114.4,111,NA,113.2666667,114.4,114.4
Mammalia,Rodentia,Muridae,Mylomys,Mylomys_rex,114.4,281.7,NA,NA,198.05,198.05,281.7
Mammalia,Rodentia,Muridae,Myomyscus,Myomyscus_angolensis,52.89,48.4,NA,NA,50.645,50.645,52.89
Mammalia,Rodentia,Muridae,Myomyscus,Myomyscus_brockmani,41,29.5,NA,NA,35.25,35.25,41
Mammalia,Rodentia,Muridae,Myomyscus,Myomyscus_verreauxii,41,41,NA,NA,41,41,41
Mammalia,Rodentia,Muridae,Myomyscus,Myomyscus_yemeni,52.7,64.8,NA,NA,58.75,58.75,64.8
Mammalia,Rodentia,Muridae,Nesokia,Nesokia_bunnii,154.48,520,NA,NA,337.24,337.24,520
Mammalia,Rodentia,Muridae,Nesokia,Nesokia_indica,178.08,370,178,NA,242.0266667,178.08,370
Mammalia,Rodentia,Muridae,Nesoromys,Nesoromys_ceramicus,67.38,65.5,NA,NA,66.44,66.44,67.38
Mammalia,Rodentia,Muridae,Nilopegamys,Nilopegamys_plumbeus,84,76,NA,NA,80,80,84
Mammalia,Rodentia,Muridae,Niviventer,Niviventer_andersoni,147,147,NA,NA,147,147,147
Mammalia,Rodentia,Muridae,Niviventer,Niviventer_brahma,97.3,97.3,NA,NA,97.3,97.3,97.3
Mammalia,Rodentia,Muridae,Niviventer,Niviventer_cameroni,83.06,86.8,NA,NA,84.93,84.93,86.8
Mammalia,Rodentia,Muridae,Niviventer,Niviventer_confucianus,65,65,NA,NA,65,65,65
Mammalia,Rodentia,Muridae,Niviventer,Niviventer_coninga,80.65,82.3,NA,NA,81.475,81.475,82.3
Mammalia,Rodentia,Muridae,Niviventer,Niviventer_cremoriventer,69.71,69.7,71.3,NA,70.23666667,69.71,71.3
Mammalia,Rodentia,Muridae,Niviventer,Niviventer_culturatus,81.17,88.9,81.1,NA,83.72333333,81.17,88.9
Mammalia,Rodentia,Muridae,Niviventer,Niviventer_eha,53.6,53.6,NA,NA,53.6,53.6,53.6
Mammalia,Rodentia,Muridae,Niviventer,Niviventer_excelsior,102,102,NA,NA,102,102,102
Mammalia,Rodentia,Muridae,Niviventer,Niviventer_fraternus,83.06,86.8,NA,NA,84.93,84.93,86.8
Mammalia,Rodentia,Muridae,Niviventer,Niviventer_fulvescens,82.55,82.5,81.8,NA,82.28333333,82.5,82.55
Mammalia,Rodentia,Muridae,Niviventer,Niviventer_hinpoon,61,61,NA,NA,61,61,61
Mammalia,Rodentia,Muridae,Niviventer,Niviventer_lepturus,84.8,84.8,NA,NA,84.8,84.8,84.8
Mammalia,Rodentia,Muridae,Niviventer,Niviventer_niviventer,100,100,100,NA,100,100,100
Mammalia,Rodentia,Muridae,Niviventer,Niviventer_rapit,86.75,86.8,79.8,NA,84.45,86.75,86.8
Mammalia,Rodentia,Muridae,Niviventer,Niviventer_tenaster,103,103,NA,NA,103,103,103
Mammalia,Rodentia,Muridae,Notomys,Notomys_alexis,35,35,32.3,NA,34.1,35,35
Mammalia,Rodentia,Muridae,Notomys,Notomys_amplus,90,100,90,NA,93.33333333,90,100
Mammalia,Rodentia,Muridae,Notomys,Notomys_aquilo,39,39,39,NA,39,39,39
Mammalia,Rodentia,Muridae,Notomys,Notomys_cervinus,35,35,34.8,NA,34.93333333,35,35
Mammalia,Rodentia,Muridae,Notomys,Notomys_fuscus,35,35,39.3,NA,36.43333333,35,39.3
Mammalia,Rodentia,Muridae,Notomys,Notomys_longicaudatus,100,100,100,NA,100,100,100
Mammalia,Rodentia,Muridae,Notomys,Notomys_macrotis,90,60,90,NA,80,90,90
Mammalia,Rodentia,Muridae,Notomys,Notomys_mitchellii,52,52,42.8,NA,48.93333333,52,52
Mammalia,Rodentia,Muridae,Notomys,Notomys_mordax,90,50,90,NA,76.66666667,90,90
Mammalia,Rodentia,Muridae,Oenomys,Oenomys_hypoxanthus,90,90,89.9,NA,89.96666667,90,90
Mammalia,Rodentia,Muridae,Oenomys,Oenomys_ornatus,85.5,85.5,85.5,NA,85.5,85.5,85.5
Mammalia,Rodentia,Muridae,Otomys,Otomys_anchietae,115.9,206.5,NA,NA,161.2,161.2,206.5
Mammalia,Rodentia,Muridae,Otomys,Otomys_angoniensis,121.9,121.9,101,NA,114.9333333,121.9,121.9
Mammalia,Rodentia,Muridae,Otomys,Otomys_barbouri,127.2,107.4,NA,NA,117.3,117.3,127.2
Mammalia,Rodentia,Muridae,Otomys,Otomys_burtoni,127.2,90,NA,NA,108.6,108.6,127.2
Mammalia,Rodentia,Muridae,Otomys,Otomys_cheesmani,NA,NA,NA,NA,NA,NA,NA
Mammalia,Rodentia,Muridae,Otomys,Otomys_cuanzensis,127.2,90.2,NA,NA,108.7,108.7,127.2
Mammalia,Rodentia,Muridae,Otomys,Otomys_dartmouthi,127.2,NA,NA,NA,127.2,127.2,127.2
Mammalia,Rodentia,Muridae,Otomys,Otomys_denti,120,120,120,NA,120,120,120
Mammalia,Rodentia,Muridae,Otomys,Otomys_fortior,NA,NA,NA,NA,NA,NA,NA
Mammalia,Rodentia,Muridae,Otomys,Otomys_helleri,NA,NA,NA,NA,NA,NA,NA
Mammalia,Rodentia,Muridae,Otomys,Otomys_irroratus,118.02,118,115,NA,117.0066667,118,118.02
Mammalia,Rodentia,Muridae,Otomys,Otomys_jacksoni,127.2,NA,NA,NA,127.2,127.2,127.2
Mammalia,Rodentia,Muridae,Otomys,Otomys_karoensis,NA,NA,NA,NA,NA,NA,NA
Mammalia,Rodentia,Muridae,Otomys,Otomys_lacustris,127.2,92.6,NA,NA,109.9,109.9,127.2
Mammalia,Rodentia,Muridae,Otomys,Otomys_laminatus,145,145,150,NA,146.6666667,145,150
Mammalia,Rodentia,Muridae,Otomys,Otomys_occidentalis,115.77,72.8,NA,NA,94.285,94.285,115.77
Mammalia,Rodentia,Muridae,Otomys,Otomys_orestes,127.2,NA,NA,NA,127.2,127.2,127.2
Mammalia,Rodentia,Muridae,Otomys,Otomys_simiensis,NA,NA,NA,NA,NA,NA,NA
Mammalia,Rodentia,Muridae,Otomys,Otomys_sloggetti,NA,106.3,106,NA,106.15,106.15,106.3
Mammalia,Rodentia,Muridae,Otomys,Otomys_thomasi,NA,NA,NA,NA,NA,NA,NA
Mammalia,Rodentia,Muridae,Otomys,Otomys_tropicalis,108.83,108.8,NA,NA,108.815,108.815,108.83
Mammalia,Rodentia,Muridae,Otomys,Otomys_typus,115.44,133.4,NA,NA,124.42,124.42,133.4
Mammalia,Rodentia,Muridae,Otomys,Otomys_unisulcatus,NA,124.5,103,NA,113.75,113.75,124.5
Mammalia,Rodentia,Muridae,Otomys,Otomys_uzungwensis,127.2,NA,NA,NA,127.2,127.2,127.2
Mammalia,Rodentia,Muridae,Otomys,Otomys_yaldeni,NA,NA,NA,NA,NA,NA,NA
Mammalia,Rodentia,Muridae,Otomys,Otomys_zinki,NA,NA,NA,NA,NA,NA,NA
Mammalia,Rodentia,Muridae,Pachyuromys,Pachyuromys_duprasi,47.5,47.5,47.5,NA,47.5,47.5,47.5
Mammalia,Rodentia,Muridae,Palawanomys,Palawanomys_furvus,73.91,102.5,NA,NA,88.205,88.205,102.5
Mammalia,Rodentia,Muridae,Papagomys,Papagomys_armandvillei,73.8,1048.1,NA,NA,560.95,560.95,1048.1
Mammalia,Rodentia,Muridae,Parahydromys,Parahydromys_asper,540,540,527,NA,535.6666667,540,540
Mammalia,Rodentia,Muridae,Paraleptomys,Paraleptomys_rufilatus,55,55,55,NA,55,55,55
Mammalia,Rodentia,Muridae,Paraleptomys,Paraleptomys_wilhelmina,33,33,33.7,NA,33.23333333,33,33.7
Mammalia,Rodentia,Muridae,Paramelomys,Paramelomys_gressitti,84.49,110.2,NA,NA,97.345,97.345,110.2
Mammalia,Rodentia,Muridae,Paramelomys,Paramelomys_levipes,82.81,86.7,NA,NA,84.755,84.755,86.7
Mammalia,Rodentia,Muridae,Paramelomys,Paramelomys_lorentzii,150,150,NA,NA,150,150,150
Mammalia,Rodentia,Muridae,Paramelomys,Paramelomys_mollis,90.05,90.1,NA,NA,90.075,90.075,90.1
Mammalia,Rodentia,Muridae,Paramelomys,Paramelomys_moncktoni,80.56,95.4,NA,NA,87.98,87.98,95.4
Mammalia,Rodentia,Muridae,Paramelomys,Paramelomys_naso,84.49,129.7,NA,NA,107.095,107.095,129.7
Mammalia,Rodentia,Muridae,Paramelomys,Paramelomys_platyops,85.6,104.2,NA,NA,94.9,94.9,104.2
Mammalia,Rodentia,Muridae,Paramelomys,Paramelomys_rubex,47.16,46.6,NA,NA,46.88,46.88,47.16
Mammalia,Rodentia,Muridae,Paramelomys,Paramelomys_steini,84.49,69.4,NA,NA,76.945,76.945,84.49
Mammalia,Rodentia,Muridae,Parotomys,Parotomys_brantsii,129.5,129.5,130,NA,129.6666667,129.5,130
Mammalia,Rodentia,Muridae,Parotomys,Parotomys_littledalei,127,127,127,NA,127,127,127
Mammalia,Rodentia,Muridae,Paruromys,Paruromys_dominator,325.31,342,325,NA,330.77,325.31,342
Mammalia,Rodentia,Muridae,Paucidentomys,Paucidentomys_vermidax,NA,158.5,NA,NA,158.5,158.5,158.5
