id,Order,Family,Genus,Species,Fos,Ter,Aqu,Arb,Leaves,Flowers,Seeds,Fruits,Arthro,Vert,Diu,Noc,Crepu,Wet_warm,Wet_cold,Dry_warm,Dry_cold,Body_mass_g,Age_at_maturity_min_y,Age_at_maturity_max_y,Body_size_mm,Size_at_maturity_min_mm,Size_at_maturity_max_mm,Longevity_max_y,Litter_size_min_n,Litter_size_max_n,Reproductive_output_y,Offspring_size_min_mm,Offspring_size_max_mm,Dir,Lar,Viv,OBS
Anf5873,Anura,Strabomantidae,Pristimantis,Pristimantis_stegolepis,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,46.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anf5874,Anura,Strabomantidae,Pristimantis,Pristimantis_stenodiscus,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA
Anf5875,Anura,Strabomantidae,Pristimantis,Pristimantis_sternothylax,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA
Anf5876,Anura,Strabomantidae,Pristimantis,Pristimantis_stictoboubonus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anf5877,Anura,Strabomantidae,Pristimantis,Pristimantis_stictogaster,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,23.9,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA
Anf5878,Anura,Strabomantidae,Pristimantis,Pristimantis_subsigillatus,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,33.4,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5879,Anura,Strabomantidae,Pristimantis,Pristimantis_suetus,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5880,Anura,Strabomantidae,Pristimantis,Pristimantis_sulculus,NA,1,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,32,32,1,2.5,2.5,1,0,0,NA
Anf5881,Anura,Strabomantidae,Pristimantis,Pristimantis_supernatis,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5882,Anura,Strabomantidae,Pristimantis,Pristimantis_surdus,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,54.6,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5883,Anura,Strabomantidae,Pristimantis,Pristimantis_susaguae,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA
Anf5884,Anura,Strabomantidae,Pristimantis,Pristimantis_taciturnus,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA
Anf5885,Anura,Strabomantidae,Pristimantis,Pristimantis_taeniatus,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5886,Anura,Strabomantidae,Pristimantis,Pristimantis_tamsitti,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5887,Anura,Strabomantidae,Pristimantis,Pristimantis_tantanti,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anf5888,Anura,Strabomantidae,Pristimantis,Pristimantis_tanyrhynchus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anf5889,Anura,Strabomantidae,Pristimantis,Pristimantis_tayrona,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.2,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5890,Anura,Strabomantidae,Pristimantis,Pristimantis_telefericus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA
Anf5891,Anura,Strabomantidae,Pristimantis,Pristimantis_tenebrionis,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.9,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5892,Anura,Strabomantidae,Pristimantis,Pristimantis_tepuiensis,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anf5893,Anura,Strabomantidae,Pristimantis,Pristimantis_terraebolivaris,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5894,Anura,Strabomantidae,Pristimantis,Pristimantis_thectopternus,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5895,Anura,Strabomantidae,Pristimantis,Pristimantis_thyellus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anf5896,Anura,Strabomantidae,Pristimantis,Pristimantis_thymalopsoides,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.4,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5897,Anura,Strabomantidae,Pristimantis,Pristimantis_thymelensis,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5898,Anura,Strabomantidae,Pristimantis,Pristimantis_toftae,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1.4,NA,NA,27.3,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5899,Anura,Strabomantidae,Pristimantis,Pristimantis_torrenticola,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5900,Anura,Strabomantidae,Pristimantis,Pristimantis_trachyblepharis,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,NA,NA,NA,NA,NA,NA,2.5,2.5,1,0,0,NA
Anf5901,Anura,Strabomantidae,Pristimantis,Pristimantis_tribulosus,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5902,Anura,Strabomantidae,Pristimantis,Pristimantis_Truebae,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.8,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5903,Anura,Strabomantidae,Pristimantis,Pristimantis_tubernasus,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA
Anf5904,Anura,Strabomantidae,Pristimantis,Pristimantis_turik,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anf5905,Anura,Strabomantidae,Pristimantis,Pristimantis_turpinorum,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5906,Anura,Strabomantidae,Pristimantis,Pristimantis_turumiquirensis,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5907,Anura,Strabomantidae,Pristimantis,Pristimantis_uisae,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA
Anf5908,Anura,Strabomantidae,Pristimantis,Pristimantis_unistrigatus,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5909,Anura,Strabomantidae,Pristimantis,Pristimantis_uranobates,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5910,Anura,Strabomantidae,Pristimantis,Pristimantis_urichi,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5911,Anura,Strabomantidae,Pristimantis,Pristimantis_vanadise,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5912,Anura,Strabomantidae,Pristimantis,Pristimantis_variabilis,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,2,11,1,3,4,1,0,0,NA
Anf5913,Anura,Strabomantidae,Pristimantis,Pristimantis_veletis,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5914,Anura,Strabomantidae,Pristimantis,Pristimantis_ventriguttatus,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Anf5915,Anura,Strabomantidae,Pristimantis,Pristimantis_ventrimarmoratus,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5916,Anura,Strabomantidae,Pristimantis,Pristimantis_verecundus,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,22.5,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5917,Anura,Strabomantidae,Pristimantis,Pristimantis_versicolor,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,29.8,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5918,Anura,Strabomantidae,Pristimantis,Pristimantis_vertebralis,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,43.9,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5919,Anura,Strabomantidae,Pristimantis,Pristimantis_vicarius,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5920,Anura,Strabomantidae,Pristimantis,Pristimantis_vidua,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5921,Anura,Strabomantidae,Pristimantis,Pristimantis_viejas,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5922,Anura,Strabomantidae,Pristimantis,Pristimantis_vilarsi,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5923,Anura,Strabomantidae,Pristimantis,Pristimantis_vilcabambae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anf5924,Anura,Strabomantidae,Pristimantis,Pristimantis_viridicans,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5925,Anura,Strabomantidae,Pristimantis,Pristimantis_viridis,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5926,Anura,Strabomantidae,Pristimantis,Pristimantis_w-nigrum,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,2,2,72,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5927,Anura,Strabomantidae,Pristimantis,Pristimantis_wagteri,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,14,14,NA,NA,NA,1,0,0,NA
Anf5928,Anura,Strabomantidae,Pristimantis,Pristimantis_walkeri,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,25.3,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5929,Anura,Strabomantidae,Pristimantis,Pristimantis_waoranii,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA
Anf5930,Anura,Strabomantidae,Pristimantis,Pristimantis_wiensi,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA
Anf5931,Anura,Strabomantidae,Pristimantis,Pristimantis_xeniolum,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA
Anf5932,Anura,Strabomantidae,Pristimantis,Pristimantis_xestus,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA
Anf5933,Anura,Strabomantidae,Pristimantis,Pristimantis_xylochobates,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5934,Anura,Strabomantidae,Pristimantis,Pristimantis_yaviensis,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.8,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA
Anf5935,Anura,Strabomantidae,Pristimantis,Pristimantis_yukpa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anf5936,Anura,Strabomantidae,Pristimantis,Pristimantis_yuruaniensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anf5937,Anura,Strabomantidae,Pristimantis,Pristimantis_yustizi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA
Anf5938,Anura,Strabomantidae,Pristimantis,Pristimantis_zeuctotylus,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,43.3,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5939,Anura,Strabomantidae,Pristimantis,Pristimantis_zimmermanae,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,25.8,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5940,Anura,Strabomantidae,Pristimantis,Pristimantis_zoilae,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anf5941,Anura,Strabomantidae,Pristimantis,Pristimantis_zophus,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5942,Anura,Strabomantidae,Strabomantis,Strabomantis_anatipes,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.6,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5943,Anura,Strabomantidae,Strabomantis,Strabomantis_anomalus,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,92.4,NA,NA,NA,69,69,1,NA,NA,1,0,0,NA
Anf5944,Anura,Strabomantidae,Strabomantis,Strabomantis_aramunha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anf5945,Anura,Strabomantidae,Strabomantis,Strabomantis_biporcatus,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,45,45,1,8.4,8.4,1,0,0,NA
Anf5946,Anura,Strabomantidae,Strabomantis,Strabomantis_bufoniformis,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5947,Anura,Strabomantidae,Strabomantis,Strabomantis_cadenai,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA
Anf5948,Anura,Strabomantidae,Strabomantis,Strabomantis_cerastes,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,55.8,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5949,Anura,Strabomantidae,Strabomantis,Strabomantis_cheiroplethus,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5950,Anura,Strabomantidae,Strabomantis,Strabomantis_cornutus,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,59.5,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5951,Anura,Strabomantidae,Strabomantis,Strabomantis_helonotus,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5952,Anura,Strabomantidae,Strabomantis,Strabomantis_ingeri,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5953,Anura,Strabomantidae,Strabomantis,Strabomantis_laticorpus,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA
Anf5954,Anura,Strabomantidae,Strabomantis,Strabomantis_necerus,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.3,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5955,Anura,Strabomantidae,Strabomantis,Strabomantis_necopinus,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5956,Anura,Strabomantidae,Strabomantis,Strabomantis_ruizi,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5957,Anura,Strabomantidae,Strabomantis,Strabomantis_sulcatus,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,59.7,NA,NA,NA,32,32,1,2.5,2.5,1,0,0,NA
Anf5958,Anura,Strabomantidae,Strabomantis,Strabomantis_zygodactylus,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf5959,Anura,Strabomantidae,Yunganastes,Yunganastes_ashkapara,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anf5960,Anura,Strabomantidae,Yunganastes,Yunganastes_bisignatus,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anf5961,Anura,Strabomantidae,Yunganastes,Yunganastes_fraudator,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anf5962,Anura,Strabomantidae,Yunganastes,Yunganastes_mercedesae,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,63.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anf5963,Anura,Strabomantidae,Yunganastes,Yunganastes_pluvicanorus,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anf5964,Anura,Allophrynidae,Allophryne,Allophryne_resplendens,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anf5965,Anura,Aromobatidae,Anomaloglossus,Anomaloglossus_leopardus,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anf5966,Anura,Aromobatidae,Aromobates,Aromobates_cannatellai,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,22.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anf5967,Anura,Aromobatidae,Aromobates,Aromobates_ericksonae,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,21.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anf5968,Anura,Aromobatidae,Aromobates,Aromobates_zippeli,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anf5969,Anura,Aromobatidae,Aromobates,Aromobates_walterarpi,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anf5970,Anura,Aromobatidae,Aromobates,Aromobates_ornatissimus,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,25.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anf5971,Anura,Aromobatidae,Aromobates,Aromobates_tokuko,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,29.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anf5972,Caudata,Ambystomatidae,Ambystoma,Ambystoma_altamirani,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf5973,Caudata,Ambystomatidae,Ambystoma,Ambystoma_amblycephalum,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf5974,Caudata,Ambystomatidae,Ambystoma,Ambystoma_andersoni,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,214,NA,NA,NA,NA,NA,1,2.2,2.3,0,1,0,NA
Anf5975,Caudata,Ambystomatidae,Ambystoma,Ambystoma_annulatum,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238,120,128,NA,75,390,1,NA,NA,0,1,0,NA
Anf5976,Caudata,Ambystomatidae,Ambystoma,Ambystoma_barbouri,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,NA,NA,NA,260,260,1,2.4,3.8,0,1,0,NA
