Class,Order,Family,Genus,Scientific_name,Body_mass_g_1,SVL_mm_1
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_malesianus,NA,150
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_mawlyndipi,NA,NA
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_megastomias,NA,123.7
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_micrixalus,NA,30
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_microdiscus,NA,70
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_microtympanum,NA,69.4
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_modestus,NA,87
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_namiyei,NA,117
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_nitidus,NA,NA
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_palavanensis,NA,40
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_paramacrodon,NA,65
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_parvus,NA,30
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_plicatellus,NA,33.1
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_poilani,NA,99.5
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_rhacoda,NA,25
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_shompenorum,NA,79
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_sisikdagu,NA,NA
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_taylori,NA,NA
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_timorensis,NA,63
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_tweediei,NA,NA
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_visayanus,NA,94.2
Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes_woodworthi,NA,75.7
Amphibia,Anura,Dicroglossidae,Nannophrys,Nannophrys_ceylonensis,NA,54
Amphibia,Anura,Dicroglossidae,Nannophrys,Nannophrys_guentheri,NA,28.5
Amphibia,Anura,Dicroglossidae,Nannophrys,Nannophrys_marmorata,NA,46.3
Amphibia,Anura,Dicroglossidae,Nannophrys,Nannophrys_naeyakai,NA,43.6
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_aenea,NA,77.4
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_annandalii,NA,51.5
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_arnoldi,NA,88
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_blanfordii,NA,40.5
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_chayuensis,NA,80
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_conaensis,NA,69
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_ercepeae,NA,86
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_feae,NA,NA
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_gammii,NA,68
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_kangxianensis,NA,NA
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_liebigii,NA,169
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_maculosa,NA,NA
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_medogensis,NA,114
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_minica,NA,41
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_mokokchungensis,NA,87
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_parkeri,8.7,55
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_pleskei,NA,37.3
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_polunini,NA,56
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_quadranus,60.3,105.98
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_rarica,NA,45.6
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_rostandi,NA,65
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_taihangnica,50.7,103.4
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_unculuanus,NA,80
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_ventripunctata,NA,49.4
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_vicina,NA,77.3
Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana_yunnanensis,NA,99
Amphibia,Anura,Dicroglossidae,Occidozyga,Occidozyga_baluensis,NA,35
Amphibia,Anura,Dicroglossidae,Occidozyga,Occidozyga_celebensis,NA,33
Amphibia,Anura,Dicroglossidae,Occidozyga,Occidozyga_diminutiva,NA,NA
Amphibia,Anura,Dicroglossidae,Occidozyga,Occidozyga_floresiana,NA,NA
Amphibia,Anura,Dicroglossidae,Occidozyga,Occidozyga_laevis,NA,48
Amphibia,Anura,Dicroglossidae,Occidozyga,Occidozyga_lima,NA,40
Amphibia,Anura,Dicroglossidae,Occidozyga,Occidozyga_magnapustulosa,NA,16
Amphibia,Anura,Dicroglossidae,Occidozyga,Occidozyga_martensii,6,33
Amphibia,Anura,Dicroglossidae,Occidozyga,Occidozyga_semipalmata,NA,40.9
Amphibia,Anura,Dicroglossidae,Occidozyga,Occidozyga_sumatrana,4.5,45
Amphibia,Anura,Dicroglossidae,Occidozyga,Occidozyga_tompotika,NA,NA
Amphibia,Anura,Dicroglossidae,Occidozyga,Occidozyga_vittata,NA,NA
Amphibia,Anura,Dicroglossidae,Ombrana,Ombrana_sikimensis,NA,88
Amphibia,Anura,Dicroglossidae,Quasipaa,Quasipaa_acanthophora,NA,102.2
Amphibia,Anura,Dicroglossidae,Quasipaa,Quasipaa_boulengeri,261,134
Amphibia,Anura,Dicroglossidae,Quasipaa,Quasipaa_courtoisi,NA,130
Amphibia,Anura,Dicroglossidae,Quasipaa,Quasipaa_delacouri,NA,NA
Amphibia,Anura,Dicroglossidae,Quasipaa,Quasipaa_exilispinosa,NA,64.9
Amphibia,Anura,Dicroglossidae,Quasipaa,Quasipaa_fasciculispina,NA,106
Amphibia,Anura,Dicroglossidae,Quasipaa,Quasipaa_jiulongensis,NA,91.1
Amphibia,Anura,Dicroglossidae,Quasipaa,Quasipaa_shini,NA,98.6
Amphibia,Anura,Dicroglossidae,Quasipaa,Quasipaa_spinosa,161,101
Amphibia,Anura,Dicroglossidae,Quasipaa,Quasipaa_verrucospinosa,NA,146.5
Amphibia,Anura,Dicroglossidae,Quasipaa,Quasipaa_yei,NA,75
Amphibia,Anura,Dicroglossidae,Sphaerotheca,Sphaerotheca_breviceps,NA,63
Amphibia,Anura,Dicroglossidae,Sphaerotheca,Sphaerotheca_dobsonii,NA,60
Amphibia,Anura,Dicroglossidae,Sphaerotheca,Sphaerotheca_leucorhynchus,NA,30
Amphibia,Anura,Dicroglossidae,Sphaerotheca,Sphaerotheca_maskeyi,NA,NA
Amphibia,Anura,Dicroglossidae,Sphaerotheca,Sphaerotheca_rolandae,NA,50
Amphibia,Anura,Dicroglossidae,Sphaerotheca,Sphaerotheca_strachani,NA,NA
Amphibia,Anura,Dicroglossidae,Sphaerotheca,Sphaerotheca_swani,NA,NA
Amphibia,Anura,Eleutherodactylidae,Adelophryne,Adelophryne_adiastola,NA,17
Amphibia,Anura,Eleutherodactylidae,Adelophryne,Adelophryne_baturitensis,NA,16.3
Amphibia,Anura,Eleutherodactylidae,Adelophryne,Adelophryne_gutturosa,NA,16
Amphibia,Anura,Eleutherodactylidae,Adelophryne,Adelophryne_maranguapensis,NA,17.4
Amphibia,Anura,Eleutherodactylidae,Adelophryne,Adelophryne_meridionalis,NA,NA
Amphibia,Anura,Eleutherodactylidae,Adelophryne,Adelophryne_mucronatus,NA,NA
Amphibia,Anura,Eleutherodactylidae,Adelophryne,Adelophryne_pachydactyla,NA,11.1
Amphibia,Anura,Eleutherodactylidae,Adelophryne,Adelophryne_patamona,NA,23
Amphibia,Anura,Eleutherodactylidae,Diasporus,Diasporus_anthrax,NA,18.7
Amphibia,Anura,Eleutherodactylidae,Diasporus,Diasporus_citrinobapheus,NA,NA
Amphibia,Anura,Eleutherodactylidae,Diasporus,Diasporus_diastema,NA,25
Amphibia,Anura,Eleutherodactylidae,Diasporus,Diasporus_gularis,NA,24.8
Amphibia,Anura,Eleutherodactylidae,Diasporus,Diasporus_hylaeformis,NA,26
Amphibia,Anura,Eleutherodactylidae,Diasporus,Diasporus_igneus,NA,NA
Amphibia,Anura,Eleutherodactylidae,Diasporus,Diasporus_quidditus,NA,16.9
Amphibia,Anura,Eleutherodactylidae,Diasporus,Diasporus_tigrillo,NA,20
Amphibia,Anura,Eleutherodactylidae,Diasporus,Diasporus_tinker,NA,21.8
Amphibia,Anura,Eleutherodactylidae,Diasporus,Diasporus_ventrimaculatus,NA,24.7
Amphibia,Anura,Eleutherodactylidae,Diasporus,Diasporus_vocator,NA,20
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_abbotti,NA,25
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_acmonis,NA,25
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_adelus,NA,15
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_albipes,NA,33
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_albolabris,NA,23.8
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_alcoae,NA,45
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_alticola,NA,26
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_amadeus,NA,25
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_amplinympha,NA,50
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_andicola,NA,NA
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_andrewsi,NA,26
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_angustidigitorum,NA,25
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_antillensis,NA,33
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_aporostegus,NA,48
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_apostates,NA,43
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_armstrongi,NA,43
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_atkinsi,NA,43
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_audanti,NA,25
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_auriculatoides,NA,33
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_auriculatus,NA,24
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_bakeri,NA,35
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_barlagnei,NA,33
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_bartonsmithi,NA,26
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_blairhedgesi,NA,31.4
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_bothroboans,NA,48.8
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_bresslerae,NA,46
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_brevirostris,NA,28
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_brittoni,NA,20
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_caribe,NA,20
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_casparii,NA,21
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_cavernicola,NA,38
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_chlorophenax,NA,77
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_cochranae,NA,23
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_cooki,NA,53
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_coqui,NA,52
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_corona,0.53,19.1
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_counouspeus,NA,57
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_cubanus,0.18,14
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_cundalli,NA,46.5
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_cuneatus,1.95,60.3
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_cystignathoides,NA,25.5
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_darlingtoni,NA,41
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_dennisi,NA,32
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_dilatus,NA,30
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_dimidiatus,NA,58
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_diplasius,NA,NA
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_dolomedes,0.92,21.6
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_eileenae,NA,33
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_emiliae,NA,27
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_eneidae,NA,30
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_erythroproctus,NA,NA
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_etheridgei,NA,24
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_eunaster,NA,25
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_feichtingeri,NA,NA
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_flavescens,NA,41
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_fowleri,NA,33
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_furcyensis,NA,37
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_fuscus,NA,37
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_glamyrus,NA,24
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_glandulifer,NA,56
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_glanduliferoides,NA,16
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_glaphycompus,NA,34
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_glaucoreius,NA,38
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_goini,NA,37
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_gossei,NA,34
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_grabhami,NA,29
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_grahami,NA,25
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_grandis,NA,NA
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_greyi,NA,64
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_griphus,NA,18.4
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_gryllus,NA,17.9
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_guanahacabibes,NA,23
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_guantanamera,2.1,37.3
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_gundlachi,NA,26
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_guttilatus,2,32
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_haitianus,NA,22
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_hedricki,NA,35
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_heminota,NA,30
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_hypostenor,NA,55
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_iberia,NA,11
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_inoptatus,NA,88
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_intermedius,NA,20
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_interorbitalis,NA,27
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_ionthus,NA,40
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_jamaicensis,NA,30
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_jasperi,NA,25
Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus_jaumei,NA,12.7
